CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
67843363630928,218694.22,28440.0,13999.92,0.0,84852.5,25761.21,0.0,0.0,0.0,25008.59,3699.06,9644.39,16010.83,1219.08,22919.0,0.0,0.0,9.66,3436.31,6850.62,7808.0,3671.19,0.0,0.0,2460.44,12283.06,26222.13,83555.2,57774.95,5650.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418043.0,-134.0,0.0,0.0,0.0,0.0,0.0,4769.0,0.0,0.0,0.0,43953.0,0.0,0.0,0.0,82559.14,0.0,0.0,0.0,0.0,182.0,58411.43,0.0,5000.0,3600.0,0.0,115588.01,0.0,0.0,2850.0,0.0,0.0,0.0,5000.0,0.0,0.0,3200.0,19799.1282,0.0,3315.4318,3139.1,0.0,38299.83,27898.57,0.0
67876363630993,117967.0,0.0,40320.0,0.0,15705.0,36761.0,16763.0,57651.0,0.0,8077.0,2860.0,3513.0,23009.0,376.0,15769.0,0.0,0.0,81220.0,7808.0,0.0,2467.0,0.0,4212.0,0.0,54.0,10497.0,16427.0,8766.0,44711.0,2590.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45600.0,0.0,471154.0,0.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,80049.99,0.0,21958.0,0.0,0.0,19731.19,0.0,4338.44,0.0,0.0,0.0,0.0,59744.11,0.0,0.0,0.0,0.0,0.0,12360.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71453.18,19731.19,0.0,4699.0,11796.0,0.0
67934363630670,1439825.0,0.0,177009.0,0.0,0.0,0.0,139343.0,452545.0,0.0,0.0,0.0,128223.0,124936.0,77081.0,94736.0,0.0,0.0,14138.0,644893.0,7532.0,299219.0,7219.0,0.0,44090.0,9571.0,18330.0,22561.0,283731.0,280464.0,112118.0,0.0,0.0,0.0,0.0,142979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395737.0,0.0,0.0,0.0,0.0,784121.0,395429.0,0.0,0.0,8851.0,202222.0,552276.0,83044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151040.0,1325166.0,0.0,5027.0,103525.0,0.0
67934363630761,2473714.36,0.0,287901.24,0.0,296190.99,57980.36,253325.5,788314.5,0.0,177949.62,163647.38,219298.88,835116.32,10321.56,269072.71,0.0,0.0,0.0,129532.88,4122.3,460357.09,39448.63,0.0,173442.8,34382.09,9931.0,62641.29,229029.44,208241.5,86223.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28071.73,0.0,5622031.0,14296.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,105075.0,0.0,0.0,-27257.6,0.0,1201957.82,550.0,0.0,0.0,0.0,862185.75,0.0,0.0,30209.0,255000.0,0.0,366933.89,0.0,0.0,0.0,0.0,550.0,0.0,30209.0,0.0,1102294.49,0.0,0.0,0.0,822657.59,1388035.88,0.0,18227.57,254005.95,363013.5
68049376119564,1135903.74,0.0,504186.31,0.0,0.0,0.0,55282.68,1920.71,0.0,0.0,0.0,150170.6416,95212.34,16810.76,123587.33,0.0,0.0,645.0,0.0,304920.69,61106.01,0.0,490.23,58038.04,1042.0,11686.87,2989.67,42650.92,621993.23,26170.12,0.0,0.0,3176.3,0.0,2352.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149591.0,2505.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139815.31,0.0,0.0,0.0,0.0,596891.8,0.0,0.0,0.0,13071.35,147662.702,583485.78,0.0,204287.1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109668.2604,80283.81,0.0,231579.46,110639.61,0.0
68098370101535,452859.65,0.0,50142.4,0.0,6897.51,41865.85,2800.0,58610.73,11800.91,41911.01,0.86,19585.55,0.0,2118.11,12030.35,0.0,0.0,68190.35,40107.29,14890.32,54769.17,28518.14,0.0,2015.64,42.5,19907.07,31457.34,174290.71,385889.38,7737.48,47440.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582777.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303556.42,0.0,0.0,42697.04,0.0,0.0,5000.0,0.0,0.0,0.0,296674.22,0.0,0.0,0.0,0.0,0.0,256604.98,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5819.16,70448.0,0.0,6499.12,50000.0,0.0,1904.39,218422.77,0.0
68098376116776,1114125.62,0.0,73137.26,0.0,0.0,259393.56,93889.74,0.0,0.0,94601.05,36922.27,0.0,183895.25,0.0,20209.37,0.0,0.0,0.0,155501.77,3848.82,17393.39,37094.6,0.0,17769.99,5503.86,24007.86,617618.84,212267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17933.89,0.0,13980.05,0.0,0.0,0.0,0.0,126012.21,0.0,0.0,7750.0,695.35,1217725.51,191822.62,0.0,30000.0,0.0,707426.88,0.0,0.0,7750.0,0.0,0.0,0.0,0.0,0.0,447097.51,424985.35,0.0,139443.25,118605.8,0.0
68106373731023,2061064.03,0.0,332239.66,0.0,226648.84,269121.31,33378.78,346067.02,4551.84,214263.31,82668.78,107945.95,0.0,10922.43,51368.47,0.0,0.0,346679.31,11719.67,2932.74,53424.83,71271.42,0.0,8663.08,5833.2,32275.0,146280.98,626005.15,-214611.5,56238.91,1531664.58,5268.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219439.63,248238.33,0.0,0.0,2269088.0,286160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468775.98,0.0,0.0,10000.0,0.0,0.0,0.0,890195.68,0.0,0.0,107591.68,16573.0,152727.0,270980.22,0.0,534052.12,690000.0,0.0,10000.0,0.0,107591.68,0.0,0.0,58880.92,0.0,0.0,-25641.6,519504.21,0.0,239129.4,595801.7,0.0
68171373731254,4348698.81,1214468.17,101664.83,0.0,257938.22,442636.48,59566.7,0.0,0.0,464677.41,65591.98,155865.81,673883.06,23838.33,333052.53,0.0,0.0,0.0,0.0,0.0,1309455.92,0.0,0.0,193100.45,10077.0,30923.53,41009.66,301496.64,1268732.33,134591.61,0.0,0.0,0.0,0.0,12951.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9831473.0,120433.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113110.62,0.0,6508.25,32500.0,0.0,0.0,140074.44,1872986.64,0.0,0.0,66016.33,1330.0,84176.1,1491002.84,0.0,0.0,0.0,0.0,32500.0,0.0,66016.33,0.0,0.0,0.0,343326.63,0.0,383856.58,7466.91,0.0,456646.74,397455.69,0.0
68189376120901,179614.87,0.0,55800.71,0.0,10073.7,0.0,31300.67,0.0,0.0,14751.16,3690.94,10746.51,28074.66,2559.79,21742.77,0.0,0.0,1465.84,2181.6,0.0,9678.41,0.0,0.0,5278.79,81.0,2586.0,0.0,0.0,163180.58,0.0,0.0,0.0,17930.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88805.0,0.0,221661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106918.14,0.0,0.0,128849.89,0.0,80765.75,0.0,0.0,0.0,0.0,112569.3,0.0,0.0,0.0,0.0,0.0,201088.42,0.0,70804.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17015.0,0.0,33276.6,31372.94,0.0,96768.88,43722.45,28893.95
68304373731544,106890.02,0.0,1.0,0.0,0.0,0.0,45000.0,26004.0,0.0,10496.55,2624.04,6065.63,14276.88,538.35,3776.2,0.0,0.0,0.0,20735.83,1548.45,8462.09,0.0,13784.31,0.0,187.0,5246.0,17374.64,70142.17,35009.69,4307.33,291.04,0.0,705.8,0.0,0.0,0.0,0.0,0.0,0.0,9882.93,0.0,0.0,0.0,149880.24,-8928.0,0.0,0.0,0.0,0.0,0.0,4817.89,0.0,0.0,0.0,0.0,0.0,-4056.75,0.0,-811.32,0.0,0.0,1749.57,0.0,0.0,0.0,0.0,0.0,0.0,66779.0,17535.74,13014.0,1586.0,0.0,258496.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226971.76,-215682.93,0.0,93650.77,10169.22,0.0
68338370101204,620476.11,0.0,83126.03,0.0,0.0,0.0,43999.91,32328.43,0.0,49049.64,0.0,22551.66,61868.87,1110.32,29922.89,0.0,0.0,0.0,16537.03,6902.61,38360.42,0.0,564.2,13110.37,6725.32,21132.52,45650.38,197670.9,312406.38,17182.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355889.0,0.0,0.0,0.0,0.0,0.0,0.0,30634.0,0.0,0.0,0.0,69708.67,0.0,91651.13,0.0,115543.98,0.0,0.0,0.0,0.0,10564.45,201882.48,0.0,0.0,0.0,0.0,420885.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1243.24,-71477.8,0.0,0.0,89773.48,0.0
68338370101345,124517.15,0.0,59114.65,0.0,0.0,0.0,0.0,15750.0,2530.0,0.0,0.0,18972.98,7759.7,0.0,16470.0,0.0,0.0,15994.06,0.0,6182.97,16551.5,0.0,1529.15,5813.72,0.0,13905.28,11998.18,115804.67,22499.78,6882.6,0.0,0.0,12110.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278296.0,0.0,0.0,0.0,0.0,0.0,0.0,229769.0,0.0,0.0,16988.0,806.21,0.0,139425.43,0.0,154782.81,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,3170.22,0.0,0.0,15984.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301383.76,8957.57,0.0,159904.67,0.0,0.0
68338373730959,2146412.26,77745.72,493566.04,104433.07,325326.51,64215.0,199760.64,363245.42,59305.56,225717.17,70477.62,123894.59,422192.69,12297.02,70843.74,0.0,0.0,1632.16,19093.86,9299.91,120780.76,19067.33,0.0,35037.69,10354.0,29378.67,85951.28,419051.23,296207.49,31350.16,0.0,0.0,0.0,0.0,0.0,566266.08,0.0,0.0,0.0,0.0,0.0,0.0,1107119.0,2117214.0,54411.75,0.0,0.0,0.0,0.0,0.0,2981.03,0.0,0.0,354386.1,0.0,0.0,3583584.16,0.0,756003.91,19737.67,834246.6,0.0,52980.78,163839.87,1098331.39,0.0,2503200.76,0.0,0.0,112492.11,83164.0,0.0,23576.49,0.0,19737.67,0.0,2503200.76,5459184.63,258757.0,0.0,551812.48,0.0,5.52973e-10,6908465.9,0.0,207183.12,273542.93,0.0
68338373731189,1721655.0,62178.0,204537.0,0.0,0.0,239624.0,143456.0,162041.0,0.0,52605.2,0.0,116459.0,601564.0,6655.0,16637.0,0.0,0.0,0.0,116439.0,37796.0,341595.0,0.0,0.0,10405.0,6000.0,0.0,340464.0,85642.0,728198.0,0.0,0.0,0.0,66980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094269.0,31378.0,0.0,0.0,0.0,0.0,0.0,105730.0,0.0,0.0,296084.0,0.0,0.0,5412242.47,0.0,0.0,0.0,0.0,0.0,0.0,18847.0,372206.1,0.0,0.0,202622.48,0.0,1311385.62,0.0,0.0,0.0,4694532.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769512.88,3533970.44,0.0,1075703.0,138392.64,0.0
68338373731247,1230204.07,0.0,291451.28,0.0,0.0,0.0,0.0,221982.29,0.0,107816.78,0.0,51408.11,126091.25,2772.42,71449.59,0.0,0.0,0.0,10249.65,7175.14,37957.12,8778.63,126.94,100925.27,4802.69,35609.52,0.0,152846.13,469224.24,38453.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31363.51,0.0,0.0,0.0,816334.0,0.0,0.0,0.0,0.0,0.0,0.0,30192.0,0.0,0.0,0.0,1189532.63,0.0,130773.54,0.0,73371.41,0.0,0.0,0.0,0.0,953766.84,359172.13,0.0,0.0,0.0,0.0,500851.78,0.0,975660.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40571.39,-603685.48,0.0,0.0,66670.59,0.0
68338373731320,312780.87,47404.0,51149.32,0.0,0.0,0.0,38025.96,0.0,0.0,0.0,0.0,35150.95,45272.63,12892.89,18352.53,0.0,0.0,5114.65,8720.53,3159.52,9625.18,0.0,0.0,2872.5,2161.35,15435.17,53570.45,129016.71,20798.62,297.86,42605.55,0.0,4231.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291009.79,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24035.6,0.0,249087.43,0.0,26546.45,0.0,0.0,0.0,0.0,182798.72,0.0,0.0,0.0,0.0,88891.57,94411.48,27852.48,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175060.21,148174.65,0.0,17532.91,53343.27,0.0
68338373731395,179460.01,0.0,66699.27,0.0,23065.67,0.0,46046.83,0.0,0.0,18303.44,2404.67,10330.24,19125.46,940.6,7048.6,0.0,0.0,1514.74,21762.33,1656.57,38842.11,11704.82,0.0,6829.02,640.0,1673.26,534.46,11712.83,139165.76,1834.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53406.0,146641.78,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0,0.0,135184.45,0.0,34864.94,0.0,0.0,0.0,0.0,161346.87,0.0,0.0,25019.32,0.0,0.0,62255.34,0.0,0.0,7001.0,0.0,0.0,0.0,25019.32,0.0,6984.0,0.0,75801.34,179354.58,-4.36557e-11,136852.18,0.0,3411.81,214281.61,0.0
68338374330684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257246.8,0.0,0.0,0.0,0.0,0.0,0.0,970.03,0.0,0.0,0.0,0.0,0.0,0.0,252472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.83,0.0,405.24,0.0,5339.59,0.0,0.0
68338376039457,1472632.26,180937.68,69474.59,2079.55,47950.32,61661.4,162053.13,45412.77,0.0,173274.8,25576.74,43613.54,252792.99,5574.67,66000.28,0.0,0.0,13.2,18324.77,1168.9,199273.4,1571.47,0.0,2869.29,1979.0,0.0,32490.6,58304.4,112214.84,2866.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543074.0,29161.0,0.0,0.0,0.0,0.0,0.0,321028.01,0.0,0.0,0.0,0.0,0.0,1907752.44,0.0,0.0,10000.0,0.0,0.0,0.0,125849.33,270661.79,0.0,0.0,0.0,0.0,1452991.4,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,851272.16,4.65661e-10,483442.7,0.0,23899.96,494161.1,0.0
68338376040018,600623.93,0.0,102446.17,38207.27,36330.07,0.0,0.0,104857.79,16699.05,60827.18,12713.72,22525.1,95135.8,2701.16,31828.24,0.0,0.0,1534.9,0.0,37800.15,26160.22,249.56,813.5,3415.0,891.0,0.0,27759.46,13066.74,356851.4,7986.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319392.0,13020.0,0.0,0.0,0.0,0.0,0.0,6632.41,0.0,0.0,116026.0,0.0,0.0,506136.36,0.0,0.0,3000.0,0.0,0.0,0.0,58683.61,107914.72,0.0,0.0,0.0,0.0,539167.8,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,140413.85,-6846.96,73242.13,0.0,6328.95,176269.57,0.0
68338376061956,3963234.0,140295.0,223503.0,268509.0,220889.0,614253.0,102374.0,348541.0,74503.0,251377.0,104565.0,177291.0,787400.0,22107.0,229758.0,0.0,0.0,11340.0,209750.0,70253.0,273637.0,20184.0,0.0,89454.0,205.0,24300.0,160525.0,28939.0,1409699.0,9673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181155.0,1915605.0,92672.0,0.0,0.0,0.0,0.0,0.0,3547.0,0.0,0.0,1324177.0,0.0,0.0,3024670.0,0.0,0.0,10000.0,0.0,0.0,0.0,488729.0,1028432.0,0.0,0.0,0.0,0.0,2743574.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1798257.0,0.0,1756586.0,0.0,58212.0,591834.0,0.0
68338376061964,3828556.06,101674.57,239596.7,72056.96,206708.92,217804.95,61801.35,484772.6,31541.87,347408.0,90603.43,146277.64,688591.29,30889.8,203834.82,0.0,0.0,15933.89,22763.0,39238.95,244204.59,48691.58,0.0,10394.81,200.0,0.0,160688.87,44491.17,1315158.02,14790.69,0.0,0.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774274.0,44593.0,0.0,0.0,0.0,0.0,0.0,20780.89,0.0,0.0,953508.0,0.0,0.0,5366070.76,0.0,0.0,10000.0,0.0,0.0,0.0,313201.25,735382.53,0.0,0.0,0.0,0.0,4073129.77,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2341524.77,-1.62981e-09,2506714.36,0.0,84204.56,479615.49,0.0
68338376113211,313399.11,0.0,0.0,157.3,0.0,0.0,78637.56,74837.0,19008.98,27542.9,9742.86,12943.77,82437.94,1319.33,15611.16,0.0,0.0,849.5,0.0,181.0,42269.05,337.18,0.0,0.0,0.0,0.0,374.98,25791.76,26985.34,959.73,500.0,0.0,871.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122854.0,6462.0,0.0,0.0,0.0,0.0,0.0,2392.56,0.0,0.0,60562.0,0.0,0.0,258492.32,0.0,0.0,0.0,0.0,0.0,0.0,32934.54,89279.52,0.0,0.0,0.0,0.0,523932.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143225.91,8.73115e-11,-263045.35,0.0,2818.6,194402.57,0.0
68338376114961,866210.93,1432.97,108440.0,6772.99,77054.51,0.0,170860.73,0.0,0.0,82331.6,15692.46,31479.01,144093.53,3564.67,42212.61,0.0,0.0,1939.07,18639.73,5706.34,114362.55,12939.83,0.0,32703.63,113.0,59.92,0.0,201131.28,265083.25,96090.22,1667.16,0.0,1014.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386062.0,15123.0,0.0,0.0,0.0,0.0,0.0,18380.27,0.0,0.0,119145.0,0.0,0.0,1005048.83,0.0,0.0,10000.0,0.0,0.0,0.0,92352.04,128064.89,0.0,0.0,0.0,0.0,829010.88,34428.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,362026.88,-1.74623e-10,443062.08,0.0,13408.42,327460.77,0.0
68338376115570,189892.94,0.0,0.0,0.0,40998.94,0.0,22923.48,0.0,0.0,15656.6,5734.29,7743.93,19372.64,767.35,9079.84,0.0,0.0,375.94,1618.92,0.0,11341.26,1773.44,0.0,0.0,0.0,0.0,2156.56,0.0,82673.56,306.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78005.0,3525.0,0.0,0.0,0.0,0.0,0.0,2751.06,0.0,0.0,6130.0,0.0,0.0,188698.4,0.0,0.0,2000.0,0.0,0.0,0.0,22178.28,16286.73,0.0,0.0,0.0,0.0,133763.93,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,93399.48,4.36557e-11,51415.43,0.0,2359.96,101695.95,0.0
68338376117279,255580.39,73052.04,0.0,0.0,34705.77,0.0,23127.04,28556.48,0.0,26449.28,8939.12,11956.87,61917.67,1245.07,14733.11,0.0,0.0,784.63,157.81,218.0,44709.56,2200.3,0.0,1398.0,0.0,0.0,7630.92,117503.91,116759.25,4403.66,7490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143801.0,7486.0,0.0,0.0,0.0,0.0,0.0,4943.33,0.0,0.0,76661.0,0.0,0.0,460045.52,0.0,0.0,0.0,0.0,0.0,0.0,29567.98,91267.41,0.0,0.0,0.0,0.0,270801.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310079.16,332952.26,0.0,7383.63,94163.27,0.0
68338376117436,330377.34,0.0,78265.77,32142.54,57105.99,0.0,0.0,95811.93,0.0,34971.39,7366.46,15740.72,84806.53,1781.21,21137.74,0.0,0.0,999.19,21508.37,224.0,32669.0,2802.09,0.0,240.0,0.0,0.0,8877.06,137937.04,210003.0,12350.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129304.0,9328.0,0.0,0.0,0.0,0.0,0.0,1659.43,0.0,0.0,101945.0,0.0,0.0,405699.96,0.0,0.0,5000.0,0.0,0.0,0.0,13110.22,65171.06,0.0,0.0,0.0,0.0,821433.37,11121.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,-348573.19,0.06,-21624.23,0.0,12543.04,149693.87,0.0
68338376117683,663756.65,83605.94,0.0,0.0,0.0,0.0,0.0,66369.3,0.0,47998.91,0.0,28615.88,55892.22,2207.57,31249.72,0.0,0.0,7572.01,8137.16,0.0,19185.27,0.0,0.0,5566.12,334.6,13024.77,39714.83,137356.0,59120.46,2135.65,0.0,0.0,352.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231253.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263523.92,0.0,4341.32,0.0,626171.1,0.0,0.0,0.0,0.0,30032.81,0.0,0.0,0.0,0.0,165700.21,130829.49,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645415.95,480938.92,0.0,21791.53,159741.58,0.0
