CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6100-6170,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
62166101030642,713728.85,0.0,105909.76,0.0,283697.45,0.0,0.0,78628.04,0.0,0.0,0.0,86741.85,118389.62,0.0,44224.05,38985.36,0.0,20755.55,40515.36,3325.61,30803.66,33060.63,43463.23,7656.34,1346.75,13476.7,18861.94,136858.47,197259.13,8421.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418208.0,0.0,0.0,0.0,0.0,0.0,0.0,55834.0,0.0,26406.13,18685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27460.56,0.0,0.0,0.0,0.0,0.0,27460.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297763.28,32388.57,0.0
62166101030667,558391.5,0.0,0.0,56100.0,52145.25,0.0,0.0,72425.72,67268.93,0.0,0.0,49521.87,79437.57,17455.37,30744.9,29950.66,0.0,0.0,29950.66,20026.58,7031.36,115.3,22273.09,16871.15,5258.09,912.0,16666.39,49294.0,69143.06,4062.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27072.15,39257.56,0.0,0.0,0.0,0.0,937501.19,0.0,0.0,0.0,0.0,0.0,0.0,20788.0,0.0,19985.15,93047.0,419.95,0.0,0.0,0.0,223253.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9335.0,0.0,15089.78,0.0,0.0,72507.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144991.5,90768.63,-21659.69,31708.23,114870.41,0.0
62166101030733,246398.33,0.0,0.0,0.0,147432.96,0.0,0.0,0.0,0.0,7513.57,16789.36,0.0,40116.28,0.0,16087.0,0.0,0.0,499.0,1688.3,5616.81,10137.05,0.0,0.0,2212.01,562.56,0.0,24029.34,44540.19,14295.41,0.0,0.0,10413.91,0.0,0.0,0.0,0.0,0.0,0.0,6072.0,28053.34,0.0,0.0,0.0,512103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105910.09,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,128827.0,0.0,34228.92,0.0,13821.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226687.0,27561.0,159397.0,0.0,17162.0,0.0
62166101030840,695471.61,176423.1,238310.41,0.0,25123.93,40122.16,0.0,46475.8,0.0,0.0,0.0,88696.79,107977.72,18924.5,38165.22,0.0,0.0,2700.0,0.0,1185.78,125422.14,0.0,39248.43,18479.84,3577.5,6040.93,73722.23,267286.27,145844.32,20248.66,383.0,29691.73,0.0,4434.93,0.0,0.0,17034.42,0.0,0.0,0.0,8800.0,0.0,0.0,0.0,1626879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160054.0,0.0,0.0,0.0,0.0,42312.61,0.0,0.0,0.0,0.0,275639.32,0.0,0.0,0.0,0.0,0.0,61458.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256492.94,168302.78,23909.22,2497.12,89428.55,0.0
62166106088942,1004687.0,6030.0,232114.0,0.0,38916.0,85491.0,0.0,58989.0,4035.0,100912.0,12384.0,27918.0,336707.0,9399.0,56856.0,0.0,3795.0,1650.0,13871.0,596.0,62225.0,0.0,0.0,15112.0,0.0,10989.0,0.0,0.0,35971.0,5.0,0.0,0.0,0.0,5396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224581.0,24685.0,0.0,0.0,0.0,0.0,0.0,0.0,100782.0,44457.0,210939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,250749.0,0.0
62166106118095,128160.0,0.0,69744.0,1625.0,20304.0,0.0,0.0,25495.0,0.0,0.0,0.0,19067.0,17134.0,3514.0,11940.0,0.0,0.0,6000.0,0.0,572.0,5431.0,1872.0,34965.0,2185.0,125.0,10690.0,11132.0,6010.0,99175.0,0.0,0.0,40000.0,0.0,1170.0,0.0,0.0,0.0,0.0,5130.0,24269.0,0.0,0.0,112000.0,0.0,385779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33643.0,71286.0,0.0,0.0,0.0,0.0,28579.0,0.0,0.0,0.0,0.0,0.0,83776.0,0.0,0.0,0.0,0.0,34951.0,5136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48251.0,24015.0,0.0,0.0,2.0,63233.0,0.0,111.0,62386.0,0.0
62174101030774,521556.81,79689.9,111251.71,0.0,1832.0,65331.82,0.0,53269.36,0.0,0.0,0.0,61908.49,89782.24,14317.24,26566.1,0.0,0.0,2700.0,0.0,1185.78,135618.3,0.0,5361.64,17690.22,5595.1,6040.94,15374.57,89248.52,69008.16,20094.3,6022.0,24714.5,0.0,4434.92,0.0,0.0,12854.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103122.0,0.0,0.0,0.0,0.0,96477.16,0.0,0.0,0.0,0.0,203575.53,0.0,0.0,0.0,0.0,0.0,52089.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247963.41,284604.14,-50865.14,3134.64,29601.91,0.0
62174101030857,94347.0,0.0,31500.0,0.0,135281.0,0.0,26093.0,0.0,0.0,0.0,21177.0,13035.0,6782.0,11145.0,0.0,0.0,0.0,0.0,0.0,0.0,44545.0,3352.0,0.0,7987.0,644.0,16873.0,3514.0,220739.0,98267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455094.0,0.0,0.0,0.0,0.0,0.0,0.0,129100.0,0.0,6395.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,0.0,0.0,0.0,177731.0,87453.0,0.0,0.0,478.0,0.0,1567743.0,0.0,0.0,0.0,236141.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1538222.0,-489544.11,-995935.89,23655.0,24353.0,0.0
62364100107623,343455.23,83794.5,98526.7,36000.0,22037.01,0.0,155117.55,128647.29,0.0,0.0,0.0,66369.75,66866.78,14524.88,29126.01,7630.0,0.0,5026.17,302033.41,52545.99,52419.59,4440.45,0.0,74439.07,160.0,13147.18,10901.37,87325.05,119776.71,8980.14,0.0,0.0,0.0,0.0,0.0,12151.0,0.0,0.0,40558.55,0.0,0.0,0.0,0.0,0.0,1618852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3453.48,0.0,0.0,0.0,0.0,793742.67,0.0,0.0,0.0,154.8,71126.05,311095.82,0.0,0.0,0.0,685887.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135413.71,0.0,0.0,60.67,0.0,0.0
63628156121024,1831331.0,0.0,44913.0,0.0,0.0,0.0,0.0,0.0,0.0,99281.0,0.0,13801.0,0.0,5179.0,38807.0,0.0,4381.0,97383.0,1672318.0,0.0,1165736.0,0.0,0.0,37672.0,0.0,0.0,130505.0,434516.0,1529992.0,121916.0,0.0,0.0,0.0,0.0,0.0,6251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338336.0,0.0,23214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863064.0,0.0,204475.0,0.0,458576.0,0.0,0.0,0.0,0.0,914808.0,0.0,0.0,27517.0,0.0,45238.0,3647567.0,0.0,0.0,0.0,1081122.0,0.0,0.0,27517.0,0.0,0.0,0.0,0.0,0.0,-3105592.0,0.0,-2032469.0,0.0,144709.0,206075.0
64204181830132,1231602.0,0.0,24562.0,0.0,0.0,719547.0,217998.0,0.0,0.0,93603.0,0.0,94655.0,220114.0,24908.0,48960.0,0.0,0.0,0.0,68825.0,20993.0,93163.0,51761.0,433.0,32630.0,1440.0,35048.0,124198.0,464918.0,1061347.0,42972.0,0.0,0.0,0.0,0.0,0.0,13465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159109.0,0.0,0.0,0.0,0.0,392042.0,0.0,0.0,0.0,0.0,57120.0,539186.0,0.0,55186.0,0.0,259751.0,16294.0,528049.0,0.0,0.0,0.0,0.0,0.0,55186.0,0.0,0.0,0.0,0.0,0.0,703756.0,725785.0,0.0,7015.0,484563.0,152312.0
64246191996537,2204598.66,73087.75,290081.76,103827.54,78043.69,173089.7,287000.0,378048.66,75168.0,0.0,0.0,266152.1,415792.45,40681.0,155527.06,184918.14,0.0,19224.03,645829.62,69473.83,128031.58,56629.83,3000.83,212272.95,13278.31,75487.47,40662.58,199396.87,237524.59,47555.62,0.0,0.0,0.0,0.0,0.0,41210.0,0.0,0.0,0.0,0.0,7274.96,0.0,0.0,0.0,4718304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.75,0.0,-29627.6,176.44,0.0,0.0,0.0,28323.91,1230617.43,0.0,3343.0,0.0,197191.32,1015917.06,0.0,0.0,0.0,0.0,176.44,0.0,3343.0,0.0,0.0,0.0,0.0,0.0,412140.75,304806.41,257729.03,12025.46,142104.96,380771.44
64287191996479,2454905.43,0.0,343023.66,56789.6,228284.04,0.0,0.0,0.0,2436.32,0.0,0.0,214636.89,273033.06,0.0,63635.21,0.0,0.0,262288.89,974977.54,93828.54,106080.49,0.0,0.0,0.0,0.0,30586.91,88442.25,522895.56,1732500.0,75238.37,0.0,0.0,0.0,0.0,0.0,56502.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6187069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345889.94,0.0,0.0,0.0,1096684.87,968591.66,0.0,0.0,125201.34,0.0,145598.7,797780.13,0.0,0.0,0.0,787501.51,0.0,0.0,125201.34,0.0,0.0,0.0,0.0,0.0,971483.53,1182959.02,-190821.16,0.0,198474.23,164526.0
64352190101642,319900.24,0.0,77727.24,214456.17,76114.76,0.0,116634.93,167883.43,0.0,32804.27,43901.53,35263.97,35896.06,4394.89,19669.01,0.0,0.0,0.0,2610.35,3213.33,7024.41,28773.37,0.0,6529.93,900.0,59576.74,13559.57,179647.76,672518.36,5147.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16963.48,0.0,0.0,0.0,0.0,576113.66,0.0,0.0,30002.0,404014.0,0.0,784032.54,0.0,50000.0,0.0,0.0,0.0,0.0,30002.0,0.0,0.0,0.0,0.0,0.0,163058.6,0.0,0.0,0.0,0.0,0.0
64634190101667,951542.3,0.0,83734.84,0.0,34255.66,0.0,78536.08,62630.41,105856.74,60001.65,16548.03,35431.6,140659.4,8790.94,49292.01,0.0,0.0,-28.34,75032.22,629.0,50023.0,15262.01,0.0,4954.89,3150.0,25143.16,80057.68,435207.0,221418.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656113.0,0.0,-4775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104679.0,0.0,0.0,0.0,0.0,360469.05,0.0,0.0,0.0,0.0,258288.83,0.0,0.0,0.0,0.0,0.0,419289.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199468.57,103369.85,0.0,7457.79,291461.62,0.0
64709191996313,1359093.0,29901.0,134921.0,39378.0,0.0,0.0,0.0,239678.0,0.0,131275.0,8000.0,29459.0,166372.0,0.0,174900.0,0.0,0.0,0.0,35902.0,31091.0,46896.0,157021.0,182790.0,28499.0,4674.0,39433.0,93487.0,481519.0,109656.0,61862.0,0.0,0.0,0.0,0.0,0.0,90705.0,0.0,0.0,0.0,0.0,14479.0,0.0,0.0,0.0,2175109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139506.0,209778.0,0.0,0.0,0.0,0.0,1146157.0,0.0,0.0,0.0,0.0,2924251.0,0.0,0.0,14542.0,108226.0,0.0,3611093.0,0.0,109840.0,0.0,0.0,0.0,0.0,14542.0,0.0,0.0,0.0,191266.0,0.0,266435.0,0.0,472150.0,200473.0,256025.0,0.0
64881190106591,275611.47,0.0,67950.5,0.0,0.0,126891.48,0.0,0.0,0.0,0.0,0.0,36460.17,74970.68,1371.48,9184.38,0.0,0.0,0.0,49718.46,43813.21,73419.37,40546.15,5861.47,950.54,6345.0,7359.05,1005.83,104637.32,129572.57,7273.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24338.49,0.0,0.0,0.0,0.0,335278.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,49186.0,0.0,0.0,0.0,0.0,173601.79,0.0,0.0,0.0,0.0,32465.68,0.0,0.0,0.0,0.0,13412.11,34572.57,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65092.99,0.0,0.0,146175.6,13497.6,0.0
65417210101055,507623.25,0.0,65250.0,18911.0,12277.0,33500.0,21750.0,20765.0,40239.0,39071.18,0.0,23393.27,30169.55,5223.02,15389.29,0.0,0.0,0.0,32472.81,2161.62,55749.89,0.0,1381.03,3754.12,2101.07,0.0,634.0,160919.73,357266.28,12465.95,0.0,0.0,0.0,0.0,0.0,94431.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567025.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606025.26,0.0,0.0,0.0,0.0,112329.5,0.0,0.0,62.0,12663.58,168157.23,586571.28,102703.0,250000.0,0.0,175483.86,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,-215582.57,32584.0,-151864.0,282247.2,113821.08,0.0
65557236116669,187718.22,0.0,0.0,0.0,43039.74,0.0,45652.99,48188.82,0.0,0.0,0.0,24831.88,6544.0,8018.73,0.0,0.0,0.0,5545.85,5998.95,1263.11,21282.77,5449.86,0.0,2043.44,500.0,10788.85,14769.18,7868.19,58115.9,5132.36,0.0,0.0,0.0,0.0,0.0,7271.55,0.0,0.0,0.0,0.0,4623.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83200.94,0.0,112612.71,0.0,0.0,0.0,0.0,6129.39,0.0,0.0,3108.04,0.0,251838.9,50425.45,0.0,14863.76,0.0,144274.02,0.0,0.0,3108.04,7706.0,0.0,0.0,24000.0,0.0,212512.71,73618.51,163509.92,46122.93,46216.21,0.0
65615232330413,212056.21,0.0,31524.44,0.0,45631.57,7058.85,57254.01,46807.07,0.0,20095.54,14978.86,15515.76,74925.4,3041.17,11645.54,0.0,0.0,0.0,8712.55,5718.18,37390.5,10589.77,3315.34,2682.71,1915.5,3739.32,25550.13,30856.66,58037.37,6702.21,8615.34,5811.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15216.81,95027.2,0.0,0.0,455626.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66044.79,0.0,0.0,78518.6,0.0,0.0,2000.19,0.0,0.0,0.0,149486.65,0.0,0.0,8775.02,0.0,0.0,54186.54,0.0,0.0,0.0,0.0,2000.19,0.0,8775.02,0.0,0.0,0.0,0.0,0.0,173818.71,167896.13,0.0,93090.52,27818.93,0.0
65615232330439,188570.61,71.4,42525.0,0.0,575.0,5450.0,2113.13,35877.44,0.0,19071.36,2781.04,6719.14,18514.95,1977.76,13893.33,0.0,0.0,0.0,14275.56,426.4,17670.51,795.51,0.0,6990.46,318.75,2732.86,3587.43,38399.74,18899.07,5598.96,0.0,0.0,0.0,0.0,0.0,0.0,11797.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316519.0,-9683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27214.24,0.0,410.0,1200.0,0.0,0.0,0.0,44415.09,0.0,0.0,1671.75,0.0,0.0,5786.74,0.0,0.0,0.0,0.0,1200.0,0.0,1671.75,0.0,0.0,0.0,0.0,0.0,66252.59,27572.38,-782.0,3234.84,14075.99,0.0
65615232330454,244049.39,0.0,60989.38,0.0,63784.77,19103.19,43423.62,53577.04,0.0,25055.1,16289.23,18267.55,85732.54,4404.16,14524.66,0.0,0.0,0.0,7801.85,7922.87,56001.91,22102.62,3453.9,920.7,1112.5,3739.32,32505.08,88777.18,58286.77,7671.32,17376.66,10198.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516181.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57919.0,125000.0,0.0,90710.86,0.0,0.0,0.0,0.0,0.0,0.0,119328.38,0.0,0.0,8775.03,0.0,0.0,49857.79,0.0,0.0,0.0,0.0,0.0,0.0,8775.03,0.0,0.0,0.0,0.0,0.0,160181.45,56857.14,0.0,63584.61,33682.26,0.0
65615236117386,117340.0,0.0,0.0,0.0,61833.25,2387.01,25987.88,0.0,0.0,10853.18,5832.87,7567.07,28232.2,1349.1,7728.0,0.0,0.0,0.0,0.0,3307.5,5617.27,1504.07,0.0,2690.0,402.36,2079.28,5574.23,30982.72,11258.64,3340.73,0.0,0.0,0.0,0.0,0.0,0.0,18244.35,0.0,0.0,0.0,1132.75,11836.45,0.0,0.0,210559.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17106.09,0.0,0.0,66914.97,0.0,11247.0,0.0,0.0,0.0,0.0,31064.78,0.0,0.0,0.0,0.0,0.0,1761.0,0.0,0.0,7913.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99552.31,39692.53,0.0,30859.5,33887.1,0.0
65961276119663,204153.0,0.0,51205.0,0.0,14798.0,0.0,0.0,23867.0,0.0,18798.0,3420.0,8229.0,24038.0,1913.0,15028.0,0.0,0.0,50.0,3605.0,852.0,10015.0,1086.0,0.0,2365.0,1053.0,5124.0,5831.0,51855.0,65199.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333687.0,10102.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,259076.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,0.0,0.0,0.0,0.0,0.0,24690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18900.0,0.0,0.0,219300.0,190194.0,0.0,34997.0,77648.0,0.0
66092272730240,202543.0,0.0,30982.0,0.0,40969.0,0.0,0.0,24299.0,4202.0,0.0,0.0,7928.0,47559.0,0.0,11569.0,0.0,0.0,22559.0,19414.0,23634.0,42505.56,14962.0,0.0,1899.0,531.0,8982.0,21466.0,67393.71,8403.0,3961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,392316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40181.0,0.0,138601.0,0.0,0.0,0.0,0.0,0.0,87437.0,0.0,892.0,58557.0,34140.29,-3749.0,57218.0,0.0,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0,0.0,305447.73,0.0,274610.0,0.0,27474.0,0.0
66670303030723,4484071.0,0.0,682687.0,9736.0,0.0,0.0,248186.0,317001.0,410898.0,381634.0,74484.0,214152.0,596532.0,43843.0,182757.0,0.0,0.0,34235.0,0.0,0.0,131673.0,0.0,116627.0,1527.0,1257.0,83682.0,419090.0,582097.0,257158.0,67135.0,0.0,0.0,0.0,0.0,0.0,1151633.0,0.0,0.0,0.0,0.0,775543.0,0.0,0.0,0.0,4730169.0,-45824.0,0.0,0.0,0.0,0.0,0.0,31093.0,0.0,15770.0,0.0,0.0,0.0,118835.0,0.0,405810.0,0.0,0.0,0.0,0.0,1909038.0,-7133.0,0.0,91319.0,0.0,17313033.0,1735333.0,0.0,220787.0,1089789.0,20576931.0,0.0,0.0,91319.0,0.0,0.0,0.0,0.0,0.0,-3883257.0,-3870770.36,125228.36,3539626.0,442546.0,292035.0
66670303030780,1191903.0,67791.0,227025.0,39805.0,208870.0,37049.0,244053.0,52829.0,34525.0,124361.0,45231.0,475181.0,0.0,24417.0,68249.0,0.0,0.0,83580.0,0.0,619424.0,32971.0,67689.0,0.0,151013.0,2449.0,32104.0,218422.0,1828659.0,2090319.0,94887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81479.0,0.0,3094332.0,0.0,0.0,0.0,0.0,0.0,0.0,72633.0,0.0,0.0,1105165.0,15025.0,0.0,453244.0,0.0,362409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456634.0,0.0,305264.0,346553.0,0.0,0.0,0.0,0.0,0.0,0.0,456634.0,0.0,0.0,0.0,0.0,0.0,774364.0,1653591.0,349996.0,552244.0,191996.0,0.0
66951313130168,5233185.67,561467.45,713311.8,315289.01,183885.97,0.0,409950.85,1516637.93,0.0,566357.97,192309.27,268174.16,928404.44,72782.63,268577.96,0.0,0.0,5101.6,127204.27,27947.08,2187617.16,0.0,0.0,99008.24,36590.93,52986.0,73859.21,855364.3,725166.62,220679.77,0.0,0.0,0.0,0.0,0.0,41751.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643390.0,-442733.0,0.0,0.0,0.0,0.0,0.0,861.25,204207.0,0.0,0.0,0.0,0.0,1822235.43,0.0,7714.97,10000.0,0.0,0.0,0.0,1411396.34,0.0,260836.16,0.0,0.0,9294.67,497343.77,0.0,0.0,0.0,45459.12,10000.0,260836.16,0.0,0.0,0.0,234096.35,724927.31,1748814.86,0.0,2241943.51,86526.0,578092.3,408587.25,0.0
66969323230083,422180.64,0.0,39811.92,0.0,48459.65,21696.54,44055.96,0.0,1424.13,37407.66,11366.16,14252.56,116134.04,3680.25,22491.32,0.0,0.0,0.0,0.0,8045.26,66225.16,750.75,0.0,27959.07,5902.5,5461.0,4591.14,43664.27,81175.23,17201.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0,-4887.0,0.0,0.0,0.0,0.0,0.0,20786.08,0.0,0.0,0.0,0.0,0.0,28415.5,0.0,0.0,0.0,0.0,0.0,0.0,222189.55,0.0,0.0,9822.65,0.0,0.0,107831.28,0.0,0.0,0.0,0.0,0.0,0.0,9822.65,0.0,0.0,0.0,0.0,0.0,142773.77,200551.14,-92528.73,4378.24,31291.62,0.0
67215330106526,18610.7,0.0,0.0,0.0,0.0,14655.04,0.0,0.0,0.0,1535.38,0.0,1390.99,0.0,1142.2,4537.22,0.0,0.0,261.07,0.0,0.0,656.9,0.0,67.97,734.79,0.0,5181.25,0.0,0.0,511917.69,77.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103168.81,0.0,0.0,0.0,0.0,7887.04,0.0,0.0,0.0,0.0,0.0,301171.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190115.21,0.0,0.0,17006.03,7287.0,0.0
67215336119788,450665.0,0.0,0.0,0.0,0.0,0.0,84161.0,41464.0,51089.0,36910.0,0.0,20099.0,26753.0,2234.0,14000.0,0.0,0.0,0.0,29225.0,4236.0,32949.0,9831.0,22735.0,7034.0,1239.0,8544.0,15431.0,169799.0,173988.0,10292.0,0.0,0.0,0.0,0.0,0.0,4102.0,0.0,0.0,0.0,0.0,34439.0,0.0,0.0,0.0,745821.0,3194.0,0.0,0.0,0.0,0.0,0.0,10726.0,0.0,0.0,49046.0,0.0,0.0,0.0,0.0,40815.0,0.0,0.0,0.0,0.0,1186.0,96141.0,0.0,15223.0,1000.0,56748.0,123057.0,42624.0,94871.0,0.0,62500.0,0.0,0.0,15223.0,0.0,0.0,0.0,0.0,0.0,-127162.0,-236118.0,0.0,31306.0,157252.0,114377.0
67249336114748,401255.69,0.0,84275.04,8340.0,47762.99,17420.18,43334.98,63455.86,0.0,35715.79,0.0,28375.74,66920.46,0.0,23059.0,0.0,0.0,0.0,13699.51,0.0,32277.69,15209.75,0.0,41877.53,600.0,9402.0,20045.43,127678.69,166096.93,7951.36,43938.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193025.91,0.0,916627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37978.0,0.0,0.0,0.0,390338.99,0.0,0.0,0.0,0.0,123507.13,0.0,0.0,0.0,0.0,0.0,13656.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500189.98,563705.2,-8874.2,18989.88,107925.43,133342.0
67439340101048,593887.0,0.0,98750.08,0.0,0.0,52397.42,0.0,49419.92,1730.0,56832.13,0.0,18200.91,97784.66,7554.9,30528.81,0.0,0.0,18000.31,58254.69,7553.63,85609.97,6924.97,0.0,12043.23,203.67,0.0,28399.22,26387.33,166796.09,9244.7,0.0,0.0,0.0,0.0,0.0,18740.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.0,725338.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257318.0,0.0,0.0,0.0,0.0,105430.0,0.0,0.0,0.0,0.0,282301.0,565.0,0.0,0.0,0.0,54431.0,141154.91,7424.0,0.0,0.0,17403.0,0.0,0.0,0.0,0.0,0.0,0.0,36458.6,0.0,240286.49,160764.12,2237.88,73492.8,152122.68,0.0
